Date,Open,High,Low,Close,Adj Close,Volume
2007-03-16,4.25,4.670000076293945,4.0,4.15500020980835,3.4592137336730957,2860270
2007-03-19,4.260000228881836,4.300000190734863,3.700000047683716,3.869999885559082,3.2219390869140625,188830
2007-03-20,4.0,4.630000114440918,3.5199999809265137,3.819999933242798,3.180311679840088,201000
2007-03-21,3.8499999046325684,3.940000057220459,3.424999952316284,3.615000009536743,3.0096404552459717,170000
2007-03-22,3.4000000953674316,3.799999952316284,3.4000000953674316,3.6050000190734863,3.0013153553009033,195400
2007-03-23,3.440000057220459,3.690000057220459,3.440000057220459,3.625,3.0179660320281982,72760
2007-03-26,3.5999999046325684,3.609999895095825,3.2699999809265137,3.359999895095825,2.79734206199646,52000
2007-03-28,3.2750000953674316,3.299999952316284,3.240000009536743,3.244999885559082,2.701599597930908,191000
2007-03-29,3.4000000953674316,3.4000000953674316,3.255000114440918,3.305000066757202,2.7515525817871094,18000
2007-03-30,3.25,3.4000000953674316,3.200000047683716,3.3499999046325684,2.7890164852142334,30470
2007-04-02,3.2049999237060547,3.299999952316284,2.700000047683716,3.244999885559082,2.701599597930908,81000
2007-04-03,3.25,3.3299999237060547,3.184999942779541,3.2750000953674316,2.7265758514404297,22000
2007-04-04,3.4000000953674316,3.4000000953674316,3.255000114440918,3.2750000953674316,2.7265758514404297,7000
2007-04-05,3.2950000762939453,3.2950000762939453,3.049999952316284,3.1449999809265137,2.6183457374572754,31000
2007-04-09,3.25,3.380000114440918,3.190000057220459,3.3299999237060547,2.7723658084869385,11100
2007-04-10,3.4549999237060547,3.4649999141693115,2.9000000953674316,3.255000114440918,2.7099251747131348,65000
2007-04-11,3.299999952316284,3.384999990463257,3.299999952316284,3.309999942779541,2.7557148933410645,38000
2007-04-12,3.299999952316284,3.390000104904175,3.299999952316284,3.390000104904175,2.8223185539245605,11790
2007-04-13,3.4700000286102295,3.5,3.369999885559082,3.4800000190734863,2.897247076034546,1200
2007-04-16,3.559999942779541,3.559999942779541,3.4049999713897705,3.430000066757202,2.8556201457977295,11920
2007-04-17,3.319999933242798,3.450000047683716,3.319999933242798,3.375,2.8098304271698,8000
2007-04-18,3.375,3.4000000953674316,3.375,3.4000000953674316,2.830643892288208,1230
2007-04-19,3.375,3.375,3.375,3.375,2.8098304271698,11000
2007-04-20,3.375,3.5450000762939453,3.375,3.375,2.8098304271698,7960
2007-04-23,3.3550000190734863,3.3550000190734863,3.3550000190734863,3.3550000190734863,2.793179750442505,400
2007-04-24,3.3550000190734863,3.5,3.2100000381469727,3.3550000190734863,2.793179750442505,8000
2007-04-25,3.3499999046325684,3.6500000953674316,3.3499999046325684,3.5850000381469727,2.9846644401550293,36000
2007-04-26,3.5999999046325684,3.5999999046325684,3.4000000953674316,3.450000047683716,2.8722708225250244,7410
2007-04-27,3.4749999046325684,3.4749999046325684,3.359999895095825,3.359999895095825,2.79734206199646,6500
2007-04-30,3.299999952316284,3.299999952316284,3.299999952316284,3.299999952316284,2.747389554977417,1000
2007-05-03,3.5250000953674316,3.569999933242798,3.3499999046325684,3.3499999046325684,2.7890164852142334,15000
2007-05-04,3.319999933242798,3.4000000953674316,3.319999933242798,3.390000104904175,2.8223185539245605,14000
2007-05-07,3.3499999046325684,3.4000000953674316,3.255000114440918,3.309999942779541,2.7557148933410645,20000
2007-05-08,3.369999885559082,3.369999885559082,3.369999885559082,3.369999885559082,2.8056676387786865,1000
2007-05-09,3.25,3.6500000953674316,3.1500000953674316,3.309999942779541,2.7557148933410645,12000
2007-05-10,3.2750000953674316,3.4600000381469727,3.2750000953674316,3.2899999618530273,2.7390637397766113,3340
2007-05-11,3.490000009536743,3.494999885559082,3.319999933242798,3.4000000953674316,2.830643892288208,5600
2007-05-14,3.4000000953674316,3.4000000953674316,3.2799999713897705,3.2950000762939453,2.7432267665863037,16000
2007-05-15,3.3399999141693115,3.390000104904175,3.265000104904175,3.390000104904175,2.8223185539245605,3950
2007-05-16,3.575000047683716,3.575000047683716,3.390000104904175,3.430000066757202,2.8556201457977295,39000
2007-05-17,3.450000047683716,3.549999952316284,3.359999895095825,3.5250000953674316,2.9347116947174072,28000
2007-05-18,3.380000114440918,3.5350000858306885,3.380000114440918,3.4800000190734863,2.897247076034546,14970
2007-05-21,3.549999952316284,3.549999952316284,3.450000047683716,3.549999952316284,2.9555253982543945,11000
2007-05-22,3.4049999713897705,3.4049999713897705,3.380000114440918,3.3949999809265137,2.8264808654785156,9000
2007-05-23,3.0299999713897705,3.424999952316284,3.0299999713897705,3.380000114440918,2.813993453979492,5720
2007-05-24,3.255000114440918,3.430000066757202,3.244999885559082,3.3299999237060547,2.7723658084869385,5000
2007-05-25,3.3499999046325684,3.424999952316284,3.305000066757202,3.375,2.8098304271698,9000
2007-05-28,3.305000066757202,3.315000057220459,3.305000066757202,3.315000057220459,2.759877920150757,3440
2007-05-29,3.299999952316284,3.3399999141693115,3.259999990463257,3.3399999141693115,2.780691385269165,29000
2007-05-30,3.3499999046325684,3.3499999046325684,3.2750000953674316,3.3499999046325684,2.7890164852142334,5390
2007-05-31,3.325000047683716,3.3450000286102295,3.2100000381469727,3.2899999618530273,2.7390637397766113,68000
2007-06-01,3.2899999618530273,3.2899999618530273,3.2899999618530273,3.2899999618530273,2.7390637397766113,0
2007-06-04,3.365000009536743,3.365000009536743,3.2100000381469727,3.2249999046325684,2.6849489212036133,44000
2007-06-05,3.200000047683716,3.2750000953674316,3.1700000762939453,3.2249999046325684,2.6849489212036133,70000
2007-06-06,3.3299999237060547,3.3299999237060547,3.1500000953674316,3.1700000762939453,2.6391592025756836,42000
2007-06-07,3.180000066757202,3.3299999237060547,3.180000066757202,3.3299999237060547,2.7723658084869385,1150
2007-06-08,3.2950000762939453,3.299999952316284,3.2950000762939453,3.299999952316284,2.747389554977417,1200
2007-06-11,3.3399999141693115,3.390000104904175,3.200000047683716,3.200000047683716,2.664135217666626,83000
2007-06-12,3.299999952316284,3.484999895095825,3.25,3.3350000381469727,2.7765281200408936,70000
2007-06-13,3.3949999809265137,3.3949999809265137,3.174999952316284,3.2200000286102295,2.680786609649658,374000
2007-06-14,3.2850000858306885,3.3499999046325684,3.25,3.255000114440918,2.7099251747131348,84000
2007-06-15,3.2750000953674316,3.325000047683716,3.25,3.2799999713897705,2.7307393550872803,55000
2007-06-18,3.299999952316284,3.5999999046325684,3.299999952316284,3.3949999809265137,2.8264808654785156,115000
2007-06-19,3.390000104904175,3.4800000190734863,3.375,3.4100000858306885,2.8389687538146973,36000
2007-06-20,3.5,3.5,3.3350000381469727,3.3350000381469727,2.7765281200408936,10000
2007-06-21,3.384999990463257,3.384999990463257,3.3299999237060547,3.3299999237060547,2.7723658084869385,2850
2007-06-22,3.299999952316284,3.384999990463257,3.299999952316284,3.365000009536743,2.8015050888061523,2600
2007-06-25,3.25,3.369999885559082,3.25,3.255000114440918,2.7099251747131348,21000
2007-06-26,3.3949999809265137,3.5,3.2750000953674316,3.434999942779541,2.8597824573516846,115000
2007-06-27,3.4000000953674316,3.869999885559082,3.390000104904175,3.7149999141693115,3.0928943157196045,351000
2007-06-28,3.7249999046325684,3.7249999046325684,3.4100000858306885,3.490000009536743,2.9055726528167725,242000
2007-06-29,3.5350000858306885,3.5999999046325684,3.384999990463257,3.4000000953674316,2.830643892288208,232000
2007-07-02,3.325000047683716,3.5250000953674316,3.319999933242798,3.424999952316284,2.851457357406616,38000
2007-07-03,3.484999895095825,3.549999952316284,3.430000066757202,3.509999990463257,2.9222238063812256,47000
2007-07-04,3.4549999237060547,3.4700000286102295,3.4549999237060547,3.4649999141693115,2.8847594261169434,7980
2007-07-05,3.4600000381469727,3.5,3.375,3.4149999618530273,2.8431317806243896,23000
2007-07-06,3.490000009536743,3.505000114440918,3.450000047683716,3.505000114440918,2.918060541152954,33000
2007-07-09,3.4000000953674316,3.505000114440918,3.4000000953674316,3.5,2.913898229598999,48000
2007-07-10,3.4100000858306885,3.509999990463257,3.4100000858306885,3.494999885559082,2.9097352027893066,14000
2007-07-11,3.5950000286102295,3.880000114440918,3.325000047683716,3.684999942779541,3.067918300628662,107000
2007-07-12,3.950000047683716,4.199999809265137,3.7049999237060547,3.9149999618530273,3.2594029903411865,366000
2007-07-13,4.099999904632568,4.099999904632568,3.825000047683716,3.9149999618530273,3.2594029903411865,146000
2007-07-16,3.825000047683716,3.9800000190734863,3.809999942779541,3.9200000762939453,3.263566493988037,110000
2007-07-17,3.8949999809265137,3.984999895095825,3.809999942779541,3.8399999141693115,3.196962594985962,81000
2007-07-18,3.7699999809265137,3.825000047683716,3.6500000953674316,3.6600000858306885,3.0471043586730957,40000
2007-07-19,3.75,3.930000066757202,3.700000047683716,3.7699999809265137,3.1386842727661133,40000
2007-07-20,3.765000104904175,4.0,3.7049999237060547,3.930000066757202,3.271890878677368,65000
2007-07-23,3.7200000286102295,3.7850000858306885,3.700000047683716,3.7049999237060547,3.084568977355957,49000
2007-07-24,3.7899999618530273,3.8450000286102295,3.7200000286102295,3.7200000286102295,3.0970571041107178,61000
2007-07-25,3.8450000286102295,3.8450000286102295,3.7100000381469727,3.7149999141693115,3.0928943157196045,22000
2007-07-26,3.8350000381469727,3.8450000286102295,3.7049999237060547,3.7699999809265137,3.1386842727661133,47000
2007-07-27,3.7899999618530273,3.7899999618530273,3.5999999046325684,3.609999895095825,3.0054781436920166,20000
2007-07-30,3.740000009536743,3.740000009536743,3.509999990463257,3.555000066757202,2.9596879482269287,8900
2007-07-31,3.559999942779541,3.684999942779541,3.4649999141693115,3.5950000286102295,2.9929895401000977,27000
2007-08-01,3.5,3.5450000762939453,3.444999933242798,3.450000047683716,2.8722708225250244,29000
2007-08-02,3.0,3.5999999046325684,3.0,3.369999885559082,2.8056676387786865,48000
2007-08-03,3.5799999237060547,3.5799999237060547,3.359999895095825,3.359999895095825,2.79734206199646,11500
2007-08-06,3.4149999618530273,3.4749999046325684,3.299999952316284,3.315000057220459,2.759877920150757,5000
2007-08-07,3.5799999237060547,3.5799999237060547,3.4000000953674316,3.4600000381469727,2.880596399307251,8500
2007-08-08,3.450000047683716,3.4800000190734863,3.450000047683716,3.4800000190734863,2.897247076034546,14000
2007-08-09,3.5999999046325684,3.690000057220459,3.4049999713897705,3.4149999618530273,2.8431317806243896,32000
2007-08-10,3.4800000190734863,3.690000057220459,3.319999933242798,3.615000009536743,3.0096404552459717,12000
2007-08-13,3.5999999046325684,3.5999999046325684,3.4100000858306885,3.5999999046325684,2.997152328491211,107000
2007-08-14,3.5899999141693115,3.8450000286102295,3.5899999141693115,3.7149999141693115,3.0928943157196045,92750
2007-08-16,3.734999895095825,3.734999895095825,3.5999999046325684,3.615000009536743,3.0096404552459717,20000
2007-08-17,3.5,3.5999999046325684,3.440000057220459,3.5350000858306885,2.9430367946624756,24300
2007-08-20,3.569999933242798,3.884999990463257,3.509999990463257,3.549999952316284,2.9555253982543945,31120
2007-08-21,3.5950000286102295,3.5950000286102295,3.365000009536743,3.5,2.913898229598999,5500
2007-08-22,3.494999885559082,3.5,3.375,3.4700000286102295,2.8889219760894775,8920
2007-08-23,3.5799999237060547,3.5799999237060547,3.3299999237060547,3.3550000190734863,2.919377565383911,22000
2007-08-24,3.365000009536743,3.365000009536743,3.3299999237060547,3.3299999237060547,2.8976237773895264,10000
2007-08-27,3.4100000858306885,3.494999885559082,3.4100000858306885,3.490000009536743,3.036848545074463,2500
2007-08-28,3.490000009536743,3.490000009536743,3.490000009536743,3.490000009536743,3.036848545074463,0
2007-08-29,3.490000009536743,3.490000009536743,3.319999933242798,3.4000000953674316,2.9585347175598145,10910
2007-08-30,4.0,4.0,3.3499999046325684,3.384999990463257,2.9454822540283203,47590
2007-08-31,3.3350000381469727,3.4000000953674316,3.3350000381469727,3.4000000953674316,2.9585347175598145,3250
2007-09-03,3.4549999237060547,3.674999952316284,3.4549999237060547,3.6549999713897705,3.180424451828003,62060
2007-09-04,3.700000047683716,3.8299999237060547,3.5799999237060547,3.7950000762939453,3.302246332168579,153420
2007-09-05,3.630000114440918,3.9000000953674316,3.630000114440918,3.805000066757202,3.310948610305786,177180
2007-09-06,4.0,4.0,3.700000047683716,3.825000047683716,3.3283514976501465,36210
2007-09-07,3.700000047683716,3.890000104904175,3.700000047683716,3.755000114440918,3.2674400806427,74460
2007-09-10,3.6700000762939453,4.0,3.6700000762939453,3.9700000286102295,3.454524040222168,70260
2007-09-11,3.990000009536743,4.295000076293945,3.819999933242798,4.21999979019165,3.6720633506774902,288530
2007-09-12,4.340000152587891,5.065000057220459,4.340000152587891,5.065000057220459,4.407345771789551,1315000
2007-09-13,5.489999771118164,5.5,5.150000095367432,5.215000152587891,4.537869930267334,1941260
2007-09-14,5.300000190734863,5.840000152587891,5.159999847412109,5.329999923706055,4.637938022613525,1134610
2007-09-17,5.769999980926514,5.769999980926514,5.349999904632568,5.614999771118164,4.885931968688965,685580
2007-09-18,5.510000228881836,5.949999809265137,5.510000228881836,5.755000114440918,5.007755279541016,782410
2007-09-19,5.994999885559082,5.994999885559082,5.550000190734863,5.570000171661377,4.846776485443115,375110
2007-09-20,5.53000020980835,5.75,5.53000020980835,5.559999942779541,4.838073253631592,96000
2007-09-21,5.684999942779541,5.684999942779541,5.449999809265137,5.525000095367432,4.807618141174316,101000
