Date,Open,High,Low,Close,Adj Close,Volume
2010-08-23,15.5,15.649999618530273,14.600000381469727,14.899999618530273,13.83687686920166,46508
2010-08-24,15.25,15.25,14.5,14.899999618530273,13.83687686920166,3112
2010-08-25,15.199999809265137,15.850000381469727,14.5,14.850000381469727,13.790444374084473,16724
2010-08-26,14.350000381469727,15.25,14.350000381469727,14.899999618530273,13.83687686920166,26534
2010-08-27,14.300000190734863,16.799999237060547,14.300000190734863,15.449999809265137,14.34763240814209,70683
2010-08-30,15.0,15.25,14.800000190734863,14.899999618530273,13.83687686920166,10125
2010-08-31,15.25,15.649999618530273,14.600000381469727,15.0,13.929742813110352,10148
2010-09-01,15.050000190734863,15.5,14.850000381469727,15.199999809265137,14.115469932556152,6914
2010-09-02,14.550000190734863,16.350000381469727,14.550000190734863,15.75,14.626227378845215,67701
2010-09-03,16.75,16.75,15.050000190734863,15.25,14.161903381347656,24764
2010-09-06,15.300000190734863,15.300000190734863,14.899999618530273,14.949999809265137,13.883309364318848,20091
2010-09-07,14.850000381469727,15.5,14.850000381469727,15.100000381469727,14.022607803344727,9303
2010-09-08,15.649999618530273,15.75,15.5,15.699999809265137,14.57979679107666,13242
2010-09-09,15.199999809265137,15.899999618530273,15.199999809265137,15.5,14.394064903259277,10150
2010-09-13,14.649999618530273,15.850000381469727,14.649999618530273,15.199999809265137,14.115469932556152,15606
2010-09-14,15.199999809265137,15.899999618530273,15.050000190734863,15.199999809265137,14.115469932556152,10207
2010-09-15,15.100000381469727,15.800000190734863,13.25,15.199999809265137,14.115469932556152,38168
2010-09-16,15.199999809265137,15.649999618530273,15.199999809265137,15.25,14.161903381347656,59311
2010-09-17,16.100000381469727,16.100000381469727,14.899999618530273,15.550000190734863,14.440497398376465,43902
2010-09-20,15.149999618530273,16.899999618530273,15.149999618530273,16.600000381469727,15.415578842163086,109667
2010-09-21,16.549999237060547,16.600000381469727,15.5,15.850000381469727,14.719093322753906,51597
2010-09-22,15.699999809265137,16.25,15.699999809265137,15.800000190734863,14.672661781311035,10195
2010-09-23,16.25,16.399999618530273,15.699999809265137,16.200000762939453,15.044121742248535,15955
2010-09-24,16.25,16.25,15.649999618530273,15.899999618530273,14.765524864196777,18587
2010-09-27,15.75,17.75,15.649999618530273,17.100000381469727,15.87990665435791,105202
